user_id,associate degree,bachelor degree,master's degree,others,phd
10535,,top1000tr,,,
10536,,top1000tr,others,,
10538,,top30tr,,,
10539,,top1000tr,top1000tr,,
10540,,,,others,
10541,,,,top1000tr,
10542,,others,top1000tr,,
10543,,others,others,,
10544,,top30tr,,,
10545,,top30tr,,top30tr,
10546,,top30tr,top30tr,top30tr,
10547,,top1000tr,,,
10549,,others,top1000tr,,
10550,,top1000tr,,,
10551,,top1000tr,top1000tr,others,
10552,,top1000tr,,,
10553,,top1000tr,,,
10554,,top1000tr,,,
10555,top1000tr,top1000tr,,,
10556,,,,top1000tr,
10557,,top1000tr,,,
10558,,,,others,
10559,,,,top1000tr,
10560,,others,top1000tr,others,
10562,,top1000tr,,,
10563,top30tr,others,,top1000tr,
10564,,top1000tr,,,
10565,,top1000tr,,top1000tr,
10566,,others,top1000tr,top30tr,
10567,,top1000tr,,,
10569,,top1000tr,,,
10570,,top1000tr,top1000tr,,
10571,,top1000tr,,top1000tr,
10572,,top1000tr,top1000tr,,
10573,,top30tr,,,
10574,,,top1000tr,others,
10575,,top30tr,,,
10576,,top1000tr,top1000tr,,
10577,,others,top1000tr,,
10580,,,top1000tr,top30tr,
10581,,others,top1000tr,,
10582,,top30tr,top1000tr,,
10583,,top30tr,,,
10584,,top30tr,top1000tr,,
10585,,,,top1000tr,
10586,,top1000tr,,,
10587,,others,,,
10588,,top30tr,top1000tr,others,
10589,,,top1000tr,,
10590,,,,top1000tr,
10591,,,,top1000tr,
10592,,others,top1000tr,,
10593,,top1000tr,,,
10594,,top1000tr,top1000tr,,top30tr
10595,,others,top1000tr,others,
10596,,,top1000tr,top30tr,
10597,,top1000tr,top30tr,,
10598,,,top1000tr,top1000tr,
10599,others,top30tr,top1000tr,,
10600,,,others,top30tr,
10601,,,top1000tr,top1000tr,
10603,,top1000tr,top30tr,,
10604,,,top1000tr,,
10606,,,,top30tr,
10607,,top30tr,top1000tr,others,
10608,,top1000tr,others,others,
10609,,,,top1000tr,
10611,,top1000tr,top1000tr,others,
10613,,top1000tr,,,
10614,,,top1000tr,,
10615,,top30tr,top1000tr,others,
10616,others,top1000tr,,,
10617,,top1000tr,,,
10618,,others,top1000tr,,
10619,,,top1000tr,others,
10620,,top1000tr,top1000tr,,
10621,,,,top1000tr,
10622,,top30tr,top1000tr,,
10623,,others,others,,
10624,,top1000tr,top1000tr,,
10625,,others,top1000tr,top30tr,
10626,,,top1000tr,,
10628,,,others,top1000tr,
10629,,top1000tr,top1000tr,,
10632,,,top1000tr,,
10633,,,,others,
10635,,,top1000tr,,top30tr
10636,,top1000tr,,,
10637,top30tr,others,,top1000tr,
10638,,others,top1000tr,,
10639,,,,others,
10640,,,,top1000tr,
10642,,top1000tr,,,
10643,,top30tr,top1000tr,,
10644,,top1000tr,others,,top1000tr
10645,top1000tr,top30tr,top1000tr,top30tr,
10646,,,top1000tr,,top30tr
10647,others,top1000tr,,,
10649,,,top1000tr,,
10650,,top30tr,top1000tr,,
10653,,others,top1000tr,others,
10654,,others,,others,
10655,,top30tr,top1000tr,,
10656,,others,top1000tr,others,
10657,,top1000tr,,,
10658,,,top1000tr,,top30tr
10659,,,,top1000tr,
10661,,top1000tr,top1000tr,top30tr,
10662,,,,top1000tr,
10663,,top1000tr,,,
10664,,top1000tr,,,
10665,,top1000tr,,top1000tr,
10666,,top1000tr,,top30tr,
10667,,top1000tr,,,
10668,,top1000tr,,,
10669,,,top30tr,,
10670,,top1000tr,,,
10671,,top1000tr,,,
10673,,top1000tr,,,
10674,,top30tr,top1000tr,,
10675,,top1000tr,,,
10676,others,top1000tr,,,
10677,,top1000tr,,,
10679,,top1000tr,,,
10680,,others,,,
10681,,top1000tr,,,
10682,,others,,,
10683,,top1000tr,,top30tr,
10684,,top1000tr,,,
10685,,top30tr,top1000tr,,
10686,,,others,,
10687,,top1000tr,top1000tr,,
10688,,,,top30tr,
10689,,top1000tr,,,
10690,,top1000tr,,,
10691,,top1000tr,,,
10692,,top1000tr,,,
10693,,top30tr,top1000tr,,
10694,,top1000tr,,,
10695,,top1000tr,,,
10697,,top50tr,top30tr,,
10698,,top30tr,top1000tr,,
10699,,top1000tr,,,
10700,,others,top1000tr,,
10701,,top1000tr,,,
10703,,top1000tr,top1000tr,,
10704,,top30tr,,,
10705,top1000tr,,,,
10706,,top1000tr,,,
10707,,top1000tr,,,
10708,top1000tr,top1000tr,,,
10709,,top1000tr,,top1000tr,
10710,,,top1000tr,,
10711,,top1000tr,,others,
10712,,,,top1000tr,
10713,,others,top1000tr,,
10714,,top1000tr,top1000tr,,
10716,,,,others,
10717,,top1000tr,,,
10719,,top1000tr,,,
10720,,top30tr,top1000tr,,
10721,,top1000tr,top1000tr,,
10722,,top1000tr,,top1000tr,
10723,,top1000tr,top1000tr,,
10724,,top1000tr,top1000tr,,top1000tr
10725,,,,top30tr,
10726,,others,,top1000tr,
10727,,others,top1000tr,top30tr,
10728,,top50tr,,,
10729,,top1000tr,top1000tr,,
10730,,top1000tr,others,others,
10732,,others,others,top1000tr,
10733,others,top1000tr,,others,
10734,,,,top30tr,
10735,,top1000tr,top1000tr,,
10736,,top30tr,,,
10737,,top1000tr,,,
10738,,,top1000tr,,
10739,,others,top1000tr,,
10740,,top1000tr,,top30tr,
10741,,top1000tr,,,
10742,,top30tr,top1000tr,,
10743,,top1000tr,,,
10744,,top1000tr,,,
10745,,top50tr,top1000tr,,
10746,,top1000tr,,,
10747,,,,others,
10748,,top1000tr,,,
10749,,top1000tr,,top1000tr,
10750,,top1000tr,,,
10751,,top1000tr,others,,
10753,,top1000tr,,,
10754,,top1000tr,,,
10755,,others,,top1000tr,top1000tr
10756,,top1000tr,others,,
10757,,,top1000tr,,
10758,,top1000tr,,,
10759,,top1000tr,,,
10760,,top1000tr,top1000tr,,
10761,,top1000tr,,top1000tr,
10762,,top1000tr,,,
10763,,top1000tr,,top20world,
10764,,top50tr,top1000tr,,
10765,,others,,,
10766,,top30tr,top1000tr,,
10767,,top30tr,top1000tr,,
10768,,,top1000tr,,
10769,top1000tr,top30tr,,others,
10770,,top1000tr,,,
10771,,top1000tr,top1000tr,,
10772,top1000tr,top30tr,,,
10773,,,top1000tr,top30tr,
10774,,,top1000tr,,
10775,,top30tr,top1000tr,,
10776,,top1000tr,,,
10777,,,top1000tr,,
10778,,,,top1000tr,
10780,,top1000tr,,,
10781,,top30tr,top1000tr,,
10782,,top1000tr,others,,
10783,,others,,,
10784,,,top1000tr,top30tr,
10785,top1000tr,,,,
10786,,top1000tr,,,
10787,,others,top1000tr,,others
10788,,top1000tr,,,
10789,,top1000tr,top1000tr,,
10790,,top1000tr,,,
10791,,others,top1000tr,,
10792,,,,top1000tr,
10793,,top50tr,top1000tr,,
10794,,,,top1000tr,
10795,,top1000tr,,others,
10796,,others,top1000tr,,
10797,,top1000tr,top30tr,others,
10798,,top30tr,top1000tr,,
10799,,top1000tr,,,
10800,,others,,,
10801,,top1000tr,,,
10802,,top1000tr,,others,
10803,,top1000tr,top1000tr,,
10804,,top1000tr,,,
10805,,top1000tr,,,
10806,,top1000tr,,,
10807,,top30tr,top1000tr,,
10808,,top1000tr,top1000tr,top1000tr,
10809,,top1000tr,,,
10810,,top1000tr,,,
10811,,top1000tr,,,
10812,,,top1000tr,top30tr,
10813,,top1000tr,,,
10814,,top1000tr,top30tr,,
10815,,top1000tr,,,
10816,,top1000tr,top30tr,others,
10817,,,top1000tr,top30tr,
10818,,top1000tr,,,
10819,,top50tr,,top30tr,
10820,,top1000tr,others,,
10821,,others,top1000tr,,
10822,others,top30tr,,,
10823,,top1000tr,,,
10824,,top1000tr,top1000tr,,
10825,top1000tr,top30tr,top1000tr,,
10826,,top1000tr,,others,
10827,,top1000tr,,others,
10828,,others,,top1000tr,
10829,,top1000tr,,,
10830,,top1000tr,,,
10831,,top1000tr,top1000tr,,
10833,,top30tr,top1000tr,others,
10834,,top50tr,top1000tr,,
10835,,top1000tr,top1000tr,,
10836,,top1000tr,others,,
10837,top1000tr,,,,
10838,,top1000tr,,others,
10840,,top1000tr,,,
10841,,others,others,others,top1000tr
10842,,top1000tr,,,
10843,,top1000tr,,top1000tr,
10844,,others,top1000tr,top30tr,
10845,,others,top1000tr,top30tr,
10846,,,,top1000tr,
10847,,,,others,
10848,,others,top1000tr,,
10849,,top1000tr,,,
10850,,top30tr,top1000tr,,
10851,,top1000tr,,,
10852,,top1000tr,,,
10853,,top1000tr,,,
10854,,,,top1000tr,
10856,top1000tr,others,,top30tr,
10857,,,,top1000tr,
10858,,top1000tr,,others,
10859,,top1000tr,top1000tr,,
10860,top1000tr,top1000tr,,,
10861,,top1000tr,,,
10862,,top1000tr,others,,
10863,top1000tr,others,,,
10864,,top1000tr,,,
10865,,top30tr,,,
10866,,top1000tr,top1000tr,top30tr,
10867,,top1000tr,others,,
10868,,others,top1000tr,,
10869,,top1000tr,,,
10870,top30tr,top1000tr,,top1000tr,
10871,,top30tr,top1000tr,,
10872,,others,top1000tr,,
10873,,,top1000tr,,
10874,,,,top1000tr,
10875,,top1000tr,,,
10876,,top1000tr,,,
10877,,top1000tr,,,
10878,,top1000tr,top1000tr,,
10879,,top1000tr,,others,
10880,,others,top1000tr,,
10881,,top1000tr,,,
10883,,top1000tr,,,
10884,,top1000tr,,top30tr,
10885,,,top1000tr,others,
10886,,,,top1000tr,
10887,,top1000tr,,,
10888,,top1000tr,,,
10889,,top1000tr,,,
10890,,top30tr,top1000tr,,
10891,,top1000tr,,,
10892,,top1000tr,,others,
10893,,,,others,
10894,,top1000tr,top1000tr,top30tr,
10895,,others,,,
10896,,top30tr,top1000tr,,others
10897,,top1000tr,,,
10899,,top1000tr,,others,
10900,,top1000tr,,,
10902,,,top1000tr,top50tr,
10903,,top30tr,top1000tr,,
10904,,top1000tr,others,,others
10906,,,,others,
10907,,top1000tr,,,
10908,top30tr,,,,
10909,,top1000tr,,top30tr,
10910,,top1000tr,,,
10911,,top1000tr,,,
10912,,top1000tr,,top30tr,
10913,,,,top30tr,
10915,,,top1000tr,,
10916,,top1000tr,,,
10918,,top30tr,top1000tr,,
10919,,top1000tr,top1000tr,,
10920,,top1000tr,top1000tr,,
10921,,,top1000tr,,
10923,,,,top1000tr,
10924,,top1000tr,,,
10926,,top1000tr,,,
10927,,top1000tr,,,top30tr
10928,,top30tr,top1000tr,,
10929,,top1000tr,,,
10930,,others,,top1000tr,
10931,,others,,top30tr,
10932,,top50tr,top1000tr,,
10933,,,top1000tr,,
10934,,top1000tr,,,
10935,,,,top1000tr,
10936,,top1000tr,,,
10937,,others,top1000tr,,top1000tr
10938,,,top1000tr,,
10939,,others,others,,
10940,,,,top1000tr,
10941,,top30tr,top1000tr,others,
10942,,,top1000tr,,
10943,,top1000tr,,,
10944,,top30tr,,,
10945,others,others,top1000tr,,
10946,,top30tr,top1000tr,,
10947,,top30tr,top1000tr,,
10949,,top1000tr,,,
10950,,,top1000tr,,
10951,top1000tr,top1000tr,top1000tr,,
10952,,top1000tr,top1000tr,,
10953,,top1000tr,,others,
10954,,others,top1000tr,,
10955,,others,top1000tr,,
10956,,,top1000tr,,
10957,,top50tr,top1000tr,top30tr,
10958,,top30tr,top1000tr,,
10959,,top1000tr,,,
10961,,,top1000tr,others,
10962,,,top1000tr,top1000tr,
10963,,,,top1000tr,
10964,,top30tr,top1000tr,others,
10965,,top50tr,top1000tr,others,
10966,,top1000tr,top1000tr,,
10967,,others,top1000tr,,
10968,,top50tr,top1000tr,,
10969,,,top1000tr,others,
10970,,top1000tr,top1000tr,,
10971,,top1000tr,,,
10972,,top1000tr,top1000tr,,
10973,,,top1000tr,top1000tr,
10974,,top30tr,top1000tr,,others
10975,,,top1000tr,,top50tr
10976,,top30tr,top1000tr,,
10977,,top30tr,top1000tr,,
10978,,top1000tr,,,
10979,,top30tr,top30tr,,top30tr
10980,,top1000tr,top1000tr,,
10981,,top1000tr,top1000tr,,
10982,others,,top1000tr,,
10983,,top1000tr,,others,
10985,,top1000tr,,,
10987,,,top1000tr,top1000tr,
10988,,,top1000tr,top30tr,
10989,,others,top1000tr,,
10990,others,,top1000tr,top30tr,
10991,,top30tr,top1000tr,others,
10992,,others,top1000tr,,
10993,,top1000tr,top1000tr,,
10994,,top1000tr,others,,
10995,,,top1000tr,,
10996,,top30tr,,,
10998,,top30tr,top1000tr,,
10999,,,top1000tr,,
11000,,top30tr,top1000tr,,
11001,,top1000tr,top1000tr,,
11002,top1000tr,others,others,,
11003,,top30tr,top1000tr,,
11004,,top1000tr,,,
11006,,top30tr,top1000tr,,
11007,,,,top1000tr,
11008,,top30tr,top30tr,top1000tr,
11009,,top30tr,,,
11010,,top1000tr,,,
11011,,,top1000tr,,
11012,,top1000tr,top1000tr,,
11014,,,,top30tr,
11015,,top1000tr,,,
11016,,top1000tr,,,
11017,,top1000tr,top1000tr,,
11018,,top1000tr,top1000tr,others,
11019,,top1000tr,,,
11020,,,top1000tr,top1000tr,
11021,,top1000tr,top1000tr,top1000tr,
11022,,,top1000tr,,
11023,,top30tr,others,top30tr,
11024,,others,top1000tr,,
11025,others,top30tr,top1000tr,others,
11026,,top1000tr,,,
11027,,,top1000tr,top30tr,
11028,,others,top1000tr,,
11029,,,top1000tr,,
11030,,,top30tr,,
11031,,,top1000tr,,
11032,,,,top30tr,
11033,,top1000tr,top1000tr,,
11034,,,,top1000tr,
11035,,,top1000tr,,
11036,others,top1000tr,top1000tr,,
11037,,top30tr,top1000tr,,
11038,,,top1000tr,top30tr,
11040,,top1000tr,top1000tr,,
11041,others,others,top1000tr,,
11042,top1000tr,top30tr,top1000tr,,
11043,,,,top1000tr,
11044,,others,,,
11045,,others,,top1000tr,
11046,,others,top1000tr,others,
11047,,top1000tr,,,
11048,,top50tr,top1000tr,,
11049,,top1000tr,top1000tr,,others
11050,,top50tr,top1000tr,,
11051,,,top1000tr,,
11053,top30tr,top30tr,top1000tr,,
11054,,,,top1000tr,
11057,,top1000tr,top30tr,,
11058,,,others,others,
11059,,top30tr,top1000tr,,
11060,,top1000tr,others,,
11061,,,others,top1000tr,
11062,,,,top30tr,
11063,,top30tr,top1000tr,,
11065,,,,top1000tr,
11066,,top1000tr,,,
11067,,others,top1000tr,,
11069,,top1000tr,others,,
11070,,others,top1000tr,top50tr,
11071,,,,top1000tr,
11072,,top50tr,top1000tr,,
11073,,top1000tr,,,
11074,top30tr,,,,
11075,,top1000tr,top1000tr,,
11076,,,,others,
11077,,,,top30tr,
11079,,top1000tr,others,,others
11080,,top1000tr,top1000tr,,
11081,,top1000tr,top1000tr,,
11082,,,,top1000tr,
11083,,,,top1000tr,top1000tr
11084,,top1000tr,top1000tr,others,
11087,,,,others,
11088,,,top1000tr,,
11089,,,top1000tr,top1000tr,
11090,,top30tr,top1000tr,,
11091,,,,others,
11092,,top30tr,top1000tr,others,
11093,,top1000tr,,,
11094,,top1000tr,top1000tr,,
11095,,top1000tr,,top1000tr,
11096,top30tr,top1000tr,,top1000tr,
11098,,top1000tr,,top30tr,
11099,,top50tr,top1000tr,top30tr,
11100,,,top1000tr,top50tr,
11101,,top1000tr,,,
11102,,top1000tr,,,
11103,,others,top1000tr,top20world,
11104,,top30tr,others,,
11105,,top50tr,top1000tr,top30tr,
11106,,top1000tr,top1000tr,,
11107,,top1000tr,,,top30tr
11108,,others,top1000tr,,
11109,,others,top1000tr,top30tr,
11110,,top1000tr,others,,
11111,,others,top1000tr,top30tr,
11112,,top30tr,top1000tr,top20world,
11113,,top1000tr,top1000tr,,
11114,,top1000tr,top1000tr,top30tr,
11115,others,,top1000tr,top30tr,
11116,,top1000tr,top1000tr,,
11118,,top1000tr,top1000tr,,
11119,,others,,top1000tr,
11121,,top1000tr,top30tr,others,
11122,,top30tr,top1000tr,,
11123,,,,,top1000tr
11124,,top30tr,,,
11125,,,top1000tr,top30tr,
11126,,,,top1000tr,
11127,,,top1000tr,others,
11128,,top30tr,top1000tr,,
11129,,top30tr,top1000tr,,
11130,,,top1000tr,,
11131,,,top1000tr,,
11132,,top30tr,top1000tr,others,
11133,top30tr,top1000tr,,top1000tr,
11134,,,,top1000tr,
11135,,top30tr,,,
11137,,top1000tr,,top1000tr,
11138,,others,,,
11139,,,top1000tr,,
11141,top30tr,top1000tr,,top1000tr,
11142,,top1000tr,,top1000tr,
11143,,top1000tr,top1000tr,others,
11144,,top1000tr,top1000tr,,
11145,,top1000tr,others,,others
11146,,others,top1000tr,others,
11147,,,,top30tr,
11148,,,top1000tr,,
11149,,others,top1000tr,others,
11150,,,top1000tr,,
11151,,top1000tr,,,
11152,,top1000tr,,,
11153,,,top1000tr,,
11154,,top30tr,top1000tr,,
11155,top30tr,top1000tr,,top1000tr,
11156,,top1000tr,,,
11157,,top1000tr,,top1000tr,
11158,others,others,top1000tr,,
11159,,top1000tr,,top30tr,
11161,,top1000tr,,,
11162,,others,,top1000tr,
11164,,top1000tr,top30tr,,
11165,,top30tr,top1000tr,,
11166,,top30tr,top30tr,,
11167,,others,top1000tr,,
11168,top1000tr,top1000tr,,others,
11170,,others,,others,
11171,,top50tr,top1000tr,,
11172,,top1000tr,,,
11173,,top1000tr,,,
11175,,others,others,others,
11176,,top30tr,top1000tr,,
11177,,others,top1000tr,,
11178,,top30tr,top1000tr,,
11179,,top30tr,top30tr,,top30tr
11180,,top1000tr,,,
11183,,top1000tr,,,
11184,,top1000tr,,top1000tr,
11185,,top1000tr,top1000tr,top1000tr,
11186,,others,,,
11187,,top1000tr,,,
11188,,top30tr,top30tr,,
11190,,top1000tr,,others,
11191,,top1000tr,top1000tr,others,
11192,,top1000tr,,,
11193,,top1000tr,,top1000tr,
11194,,top1000tr,,top30tr,
11195,,,top1000tr,top30tr,
11196,,top1000tr,,,
11197,,top1000tr,,others,
11198,,others,,top1000tr,
11199,,top1000tr,,,
11200,,,top30tr,top1000tr,
11201,,top1000tr,top1000tr,,top1000tr
11202,,top1000tr,,top30tr,
11203,,,,top1000tr,
11204,,others,top1000tr,,
11205,,,others,,
11206,,top1000tr,,top1000tr,
11207,,top1000tr,top1000tr,top30tr,
11208,,top1000tr,,,
11209,,top30tr,,others,
11210,,top1000tr,,,
11212,,top30tr,top1000tr,,
11213,,top50tr,top30tr,,
11214,,top1000tr,top30tr,,
11215,,top1000tr,,,
11216,,top1000tr,top1000tr,others,
11217,,,top1000tr,top30tr,
11218,,top1000tr,,,
11220,,,top1000tr,,
11221,,,top1000tr,top30tr,
11222,,,,others,
11223,,top30tr,top1000tr,,
11224,,top1000tr,top1000tr,,
11225,,top1000tr,top1000tr,,
11226,,top1000tr,,,
11228,,top30tr,top1000tr,,
11229,,top30tr,others,,
11230,,others,top1000tr,,
11231,,,others,top1000tr,
11232,,,top1000tr,,
11233,,,top1000tr,top30tr,
11234,,top1000tr,top1000tr,,others
11235,,top30tr,,top1000tr,
11237,,top1000tr,,,
11238,,top50tr,top30tr,,
11239,top1000tr,top30tr,,,
11240,,top1000tr,top1000tr,,
11241,,top1000tr,,,
11242,top30tr,top1000tr,,,
11243,,top30tr,top1000tr,,
11244,,others,top1000tr,,
11245,,top1000tr,top1000tr,others,
11246,,,top1000tr,,
11247,,,top1000tr,top30tr,
11248,,top30tr,top1000tr,,
11250,,top30tr,top1000tr,,
11252,,top1000tr,top1000tr,,
11253,,,top1000tr,top30tr,
11254,,top1000tr,top1000tr,,
11255,,,top1000tr,,
11256,,others,,others,
11257,,,top1000tr,,
11258,,top30tr,top30tr,,
11260,,,top1000tr,top30tr,
11262,,others,top1000tr,others,
11263,,,,top1000tr,
11265,,top50tr,top1000tr,top30tr,
11266,,,top1000tr,,
11267,,top1000tr,,,
11268,,top1000tr,top1000tr,others,
11270,,top1000tr,,,
11271,,top50tr,top30tr,,top30tr
11272,,top1000tr,,,
11273,,top1000tr,top30tr,,
11274,,top30tr,,others,
11275,,top30tr,top1000tr,,
11276,,top1000tr,top1000tr,,
11277,,top30tr,top1000tr,,
11278,,others,top1000tr,,
11279,,top1000tr,,,
11280,,others,top1000tr,,
11281,,top1000tr,top30tr,,
11282,,others,,top1000tr,
11283,,top1000tr,,,
11284,,,,others,
11286,,top30tr,top1000tr,,
11287,,top30tr,top1000tr,,
11289,,,,top1000tr,
11290,,top1000tr,top1000tr,,
11291,,top1000tr,top1000tr,,
11292,,top1000tr,,,
11293,,top1000tr,top1000tr,,
11294,,,others,,top1000tr
11295,,top1000tr,top30tr,,
11296,,top30tr,others,,
11297,,top30tr,top1000tr,,
11298,,,top1000tr,,
11299,,top30tr,top1000tr,,
11300,,top1000tr,top30tr,,
11301,,top1000tr,top30tr,,
11302,,top1000tr,top30tr,,
11303,,top1000tr,,,
11304,,top1000tr,top30tr,,
11305,,top1000tr,,,
11306,,top1000tr,top1000tr,top30tr,
11307,,top1000tr,,,
11308,,top1000tr,,others,
11311,,,top1000tr,,
11313,,top1000tr,,top1000tr,
11314,,,,top1000tr,
11315,,top1000tr,,,
11316,,top30tr,top1000tr,,
11317,,top1000tr,,,
11318,,top1000tr,,top1000tr,
11319,,top1000tr,top1000tr,,
11320,,,top1000tr,,
11321,,,,top1000tr,
11322,top30tr,top1000tr,,,
11323,,top30tr,top1000tr,,
11324,,others,,,
11325,,others,top1000tr,,
11326,,,top1000tr,,
11327,,top1000tr,,,
11328,,,top1000tr,top30tr,
11329,,,top1000tr,others,
11330,,top30tr,top1000tr,,
11331,,others,,top1000tr,
11332,,top1000tr,,,
11334,,top1000tr,,,
11335,,top1000tr,,,
11336,,top1000tr,,top1000tr,
11337,,top1000tr,top1000tr,,
11338,,top1000tr,top1000tr,,
11339,,top1000tr,,others,
11340,,,top1000tr,top1000tr,
11341,,,,top1000tr,
11342,,others,,,
11343,,top1000tr,top1000tr,,
11344,,top50tr,top30tr,,
11345,top1000tr,top1000tr,,,
11346,,,top1000tr,top30tr,
11347,,top1000tr,others,top30tr,
11348,,top1000tr,,,
11349,,others,top1000tr,top30tr,
11350,,top1000tr,top1000tr,,
11351,,top50tr,,top1000tr,
11352,,top50tr,,top1000tr,
11353,top30tr,top30tr,,top1000tr,
11355,,,top1000tr,,
11356,,top1000tr,,,
11357,,top1000tr,,,
11358,,top1000tr,top1000tr,others,
11360,,top1000tr,top1000tr,,
11361,,top1000tr,top1000tr,others,
11362,,top30tr,top1000tr,,
11363,,top1000tr,top1000tr,top30tr,
11364,,top1000tr,top1000tr,,
11365,,top1000tr,,,
11366,top1000tr,top1000tr,,top30tr,
11367,,,top1000tr,,
11368,,,top1000tr,others,top50tr
11370,,top1000tr,,,
11371,,top1000tr,,,
11372,,top1000tr,,,
11373,,top1000tr,,others,
11374,,top1000tr,,,
11375,,others,,,
11376,,top1000tr,,,
11377,,top1000tr,,,
11378,,top30tr,top1000tr,others,
11379,,top1000tr,top1000tr,top30tr,
11380,,others,top1000tr,,
11382,,top30tr,top1000tr,,
11383,,top1000tr,top1000tr,,
11384,,top1000tr,top1000tr,top30tr,
11385,,top1000tr,top1000tr,others,
11386,,top1000tr,top1000tr,others,
11387,,top1000tr,,,
11388,,top1000tr,,top1000tr,
11389,,top1000tr,,others,
11390,,others,,top1000tr,
11391,,top1000tr,,,
11392,,,,top30tr,
11393,,top1000tr,,top1000tr,
11394,,top1000tr,,,
11395,,top1000tr,,,
11396,,top1000tr,others,,
11397,,top1000tr,,,
11398,top1000tr,,,,
11400,,top1000tr,top1000tr,,
11401,,,,top1000tr,
11402,,top1000tr,,,
11403,,top1000tr,,,
11404,,top1000tr,,,
11405,,top1000tr,,top30tr,
11406,,top1000tr,top1000tr,,
11407,,top1000tr,,,
11408,,top1000tr,,,
11409,,top1000tr,,,
11410,,top1000tr,,,
11411,,top1000tr,,,
11412,,top30tr,top1000tr,,
11413,,top1000tr,others,,
11414,,top1000tr,,,
11415,,top1000tr,,,
11416,,top50tr,,top30tr,
11417,,others,,top1000tr,
11418,,top30tr,top1000tr,,
11419,,top1000tr,,,
11421,,top1000tr,top1000tr,top30tr,
11422,,top1000tr,,,
11423,,,top1000tr,top1000tr,
11424,,top1000tr,,others,
11425,,top1000tr,top1000tr,,
11426,,top1000tr,top1000tr,others,
11427,,top30tr,,top1000tr,
11428,,,top1000tr,,
11429,,top1000tr,,,
11430,,top1000tr,,,
11432,top1000tr,top1000tr,,,
11433,,top1000tr,top1000tr,,top1000tr
11434,,top30tr,top1000tr,,
11435,,top1000tr,,top1000tr,
11436,others,top50tr,top1000tr,,
11437,,top30tr,,,
11438,,others,top1000tr,,
11440,,top30tr,,,
11441,,top1000tr,,,
11442,,top50tr,,,
11443,,,top1000tr,,
11444,,others,top1000tr,,
11445,,,top1000tr,,
11446,,others,top1000tr,top1000tr,
11447,,top1000tr,,,
11448,,top1000tr,,,
11449,,top1000tr,,,
11450,,top1000tr,,,
11451,,top1000tr,,,
11453,,top1000tr,,,
